,Time,User,Key/Agent,Message
775,2020-05-28 08:01:38,shukrithis-ubuntu,PackageKit,' uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh\n'
776,2020-05-28 08:14:53,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
777,2020-05-28 08:14:53,shukrithis-ubuntu,pkexec[23764],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
778,2020-05-28 08:17:01,shukrithis-ubuntu,CRON[23907],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
779,2020-05-28 08:17:01,shukrithis-ubuntu,CRON[23907],' pam_unix(cron:session): session closed for user root\n'
780,2020-05-28 08:30:01,shukrithis-ubuntu,CRON[25033],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
781,2020-05-28 08:30:01,shukrithis-ubuntu,CRON[25033],' pam_unix(cron:session): session closed for user root\n'
782,2020-05-28 08:47:51,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
783,2020-05-28 08:47:51,shukrithis-ubuntu,pkexec[25988],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
784,2020-05-28 09:02:51,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
785,2020-05-28 09:02:51,shukrithis-ubuntu,pkexec[26514],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
786,2020-05-28 09:17:01,shukrithis-ubuntu,CRON[26806],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
787,2020-05-28 09:17:01,shukrithis-ubuntu,CRON[26806],' pam_unix(cron:session): session closed for user root\n'
788,2020-05-28 09:17:47,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
789,2020-05-28 09:30:01,shukrithis-ubuntu,CRON[27065],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
790,2020-05-28 09:30:01,shukrithis-ubuntu,CRON[27065],' pam_unix(cron:session): session closed for user root\n'
791,2020-05-28 09:49:35,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
792,2020-05-28 10:17:01,shukrithis-ubuntu,CRON[28181],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
793,2020-05-28 10:17:01,shukrithis-ubuntu,CRON[28181],' pam_unix(cron:session): session closed for user root\n'
794,2020-05-28 10:30:01,shukrithis-ubuntu,CRON[28536],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
795,2020-05-28 10:30:01,shukrithis-ubuntu,CRON[28536],' pam_unix(cron:session): session closed for user root\n'
796,2020-05-28 10:53:49,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
797,2020-05-28 11:17:01,shukrithis-ubuntu,CRON[30471],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
798,2020-05-28 11:17:01,shukrithis-ubuntu,CRON[30471],' pam_unix(cron:session): session closed for user root\n'
799,2020-05-28 11:30:01,shukrithis-ubuntu,CRON[30929],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
800,2020-05-28 11:30:01,shukrithis-ubuntu,CRON[30929],' pam_unix(cron:session): session closed for user root\n'
801,2020-05-28 12:04:10,shukrithis-ubuntu,systemd-logind[966],' Lid closed.\n'
802,2020-05-28 12:04:15,shukrithis-ubuntu,systemd-logind[966],' Suspending...\n'
803,2020-05-28 12:04:49,shukrithis-ubuntu,systemd-logind[966],' Lid opened.\n'
804,2020-05-28 12:09:14,shukrithis-ubuntu,systemd-logind[985],' New seat seat0.\n'
805,2020-05-28 12:09:14,shukrithis-ubuntu,systemd-logind[985],' Watching system buttons on /dev/input/event3 (Power Button)\n'
806,2020-05-28 12:09:14,shukrithis-ubuntu,systemd-logind[985],' Watching system buttons on /dev/input/event1 (Power Button)\n'
807,2020-05-28 12:09:14,shukrithis-ubuntu,systemd-logind[985],' Watching system buttons on /dev/input/event0 (Lid Switch)\n'
808,2020-05-28 12:09:14,shukrithis-ubuntu,systemd-logind[985],' Watching system buttons on /dev/input/event2 (Sleep Button)\n'
809,2020-05-28 12:09:14,shukrithis-ubuntu,systemd-logind[985],' Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard)\n'
810,2020-05-28 12:09:19,shukrithis-ubuntu,sshd[1146],' Server listening on 0.0.0.0 port 22.\n'
811,2020-05-28 12:09:19,shukrithis-ubuntu,sshd[1146],' Server listening on :: port 22.\n'
812,2020-05-28 12:09:30,shukrithis-ubuntu,gdm-launch-environment],' pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0)\n'
813,2020-05-28 12:09:30,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session opened for user gdm by (uid=0)\n'
814,2020-05-28 12:09:30,shukrithis-ubuntu,systemd-logind[985],' New session c1 of user gdm.\n'
815,2020-05-28 12:09:41,shukrithis-ubuntu,gnome-keyring-daemon[1508],""" couldn't access control socket: /run/user/121/keyring/control: No such file or directory\n"""
816,2020-05-28 12:09:41,shukrithis-ubuntu,gnome-keyring-daemon[1509],""" couldn't access control socket: /run/user/121/keyring/control: No such file or directory\n"""
817,2020-05-28 12:10:20,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-session:c1 (system bus name :1.46 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
818,2020-05-28 12:10:31,shukrithis-ubuntu,gdm-password],' gkr-pam: unable to locate daemon control file\n'
819,2020-05-28 12:10:31,shukrithis-ubuntu,gdm-password],' pam_unix(gdm-password:session): session opened for user Shukrithi by (uid=0)\n'
820,2020-05-28 12:10:31,shukrithis-ubuntu,systemd-logind[985],' New session 2 of user Shukrithi.\n'
821,2020-05-28 12:10:31,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session opened for user Shukrithi by (uid=0)\n'
822,2020-05-28 12:10:39,shukrithis-ubuntu,gnome-keyring-daemon[2470],' The PKCS#11 component was already initialized\n'
823,2020-05-28 12:10:39,shukrithis-ubuntu,gnome-keyring-daemon[2470],' The Secret Service was already initialized\n'
824,2020-05-28 12:10:41,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-session:2 (system bus name :1.314 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
825,2020-05-28 12:10:54,shukrithis-ubuntu,gdm-launch-environment],' pam_unix(gdm-launch-environment:session): session closed for user gdm\n'
826,2020-05-28 12:10:56,shukrithis-ubuntu,systemd-logind[985],' Session c1 logged out. Waiting for processes to exit.\n'
827,2020-05-28 12:10:57,shukrithis-ubuntu,systemd-logind[985],' Removed session c1.\n'
828,2020-05-28 12:10:57,shukrithis-ubuntu,polkitd(authority=local),"' Unregistered Authentication Agent for unix-session:c1 (system bus name :1.46, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN) (disconnected from bus)\n'"
829,2020-05-28 12:11:42,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/baobab\n'
830,2020-05-28 12:11:42,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
831,2020-05-28 12:11:52,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
832,2020-05-28 12:11:52,shukrithis-ubuntu,pkexec[4972],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
833,2020-05-28 12:12:06,shukrithis-ubuntu,PackageKit,' uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0)\n'
834,2020-05-28 12:12:06,shukrithis-ubuntu,PackageKit,' uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh\n'
835,2020-05-28 12:14:50,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
836,2020-05-28 12:15:52,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/du -hd\n'
837,2020-05-28 12:15:52,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
838,2020-05-28 12:15:52,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
839,2020-05-28 12:16:00,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/du -hd 1\n'
840,2020-05-28 12:16:00,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
841,2020-05-28 12:16:35,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
842,2020-05-28 12:17:01,shukrithis-ubuntu,CRON[5162],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
843,2020-05-28 12:17:01,shukrithis-ubuntu,CRON[5162],' pam_unix(cron:session): session closed for user root\n'
844,2020-05-28 12:21:26,shukrithis-ubuntu,systemd-logind[985],' System is rebooting.\n'
845,2020-05-28 12:21:26,shukrithis-ubuntu,sshd[1146],' Received signal 15; terminating.\n'
846,2020-05-28 12:22:30,shukrithis-ubuntu,systemd-logind[966],' New seat seat0.\n'
847,2020-05-28 12:22:30,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event3 (Power Button)\n'
848,2020-05-28 12:22:30,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event1 (Power Button)\n'
849,2020-05-28 12:22:30,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event0 (Lid Switch)\n'
850,2020-05-28 12:22:30,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event2 (Sleep Button)\n'
851,2020-05-28 12:22:30,shukrithis-ubuntu,systemd-logind[966],' Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard)\n'
852,2020-05-28 12:22:33,shukrithis-ubuntu,sshd[1147],' Server listening on 0.0.0.0 port 22.\n'
853,2020-05-28 12:22:33,shukrithis-ubuntu,sshd[1147],' Server listening on :: port 22.\n'
854,2020-05-28 12:22:45,shukrithis-ubuntu,gdm-launch-environment],' pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0)\n'
855,2020-05-28 12:22:45,shukrithis-ubuntu,systemd-logind[966],' New session c1 of user gdm.\n'
856,2020-05-28 12:22:46,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session opened for user gdm by (uid=0)\n'
857,2020-05-28 12:22:55,shukrithis-ubuntu,gnome-keyring-daemon[1482],""" couldn't access control socket: /run/user/121/keyring/control: No such file or directory\n"""
858,2020-05-28 12:22:55,shukrithis-ubuntu,gnome-keyring-daemon[1487],""" couldn't read 4 bytes from control socket: Connection reset by peer\n"""
859,2020-05-28 12:23:26,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-session:c1 (system bus name :1.51 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
860,2020-05-28 12:23:48,shukrithis-ubuntu,gdm-password],' gkr-pam: unable to locate daemon control file\n'
861,2020-05-28 12:23:48,shukrithis-ubuntu,gdm-password],' pam_unix(gdm-password:session): session opened for user Shukrithi by (uid=0)\n'
862,2020-05-28 12:23:48,shukrithis-ubuntu,systemd-logind[966],' New session 2 of user Shukrithi.\n'
863,2020-05-28 12:23:48,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session opened for user Shukrithi by (uid=0)\n'
864,2020-05-28 12:23:53,shukrithis-ubuntu,gnome-keyring-daemon[2342],' The PKCS#11 component was already initialized\n'
865,2020-05-28 12:23:53,shukrithis-ubuntu,gnome-keyring-daemon[2342],' The Secret Service was already initialized\n'
866,2020-05-28 12:23:55,shukrithis-ubuntu,polkitd(authority=local),"' Registered Authentication Agent for unix-session:2 (system bus name :1.314 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN)\n'"
867,2020-05-28 12:24:06,shukrithis-ubuntu,gdm-launch-environment],' pam_unix(gdm-launch-environment:session): session closed for user gdm\n'
868,2020-05-28 12:24:06,shukrithis-ubuntu,systemd-logind[966],' Session c1 logged out. Waiting for processes to exit.\n'
869,2020-05-28 12:24:06,shukrithis-ubuntu,systemd-logind[966],' Removed session c1.\n'
870,2020-05-28 12:24:06,shukrithis-ubuntu,polkitd(authority=local),"' Unregistered Authentication Agent for unix-session:c1 (system bus name :1.51, object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_IN) (disconnected from bus)\n'"
871,2020-05-28 12:24:16,shukrithis-ubuntu,systemd,' pam_unix(systemd-user:session): session closed for user gdm\n'
872,2020-05-28 12:25:05,shukrithis-ubuntu,PackageKit,' uid 1000 is trying to obtain org.freedesktop.packagekit.system-sources-refresh auth (only_trusted:0)\n'
873,2020-05-28 12:25:05,shukrithis-ubuntu,PackageKit,' uid 1000 obtained auth for org.freedesktop.packagekit.system-sources-refresh\n'
874,2020-05-28 12:25:06,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
875,2020-05-28 12:25:06,shukrithis-ubuntu,pkexec[3112],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
876,2020-05-28 12:27:51,shukrithis-ubuntu,PackageKit,' uid 1000 is trying to obtain org.freedesktop.packagekit.package-remove auth (only_trusted:0)\n'
877,2020-05-28 12:27:59,shukrithis-ubuntu,polkitd(authority=local),' Operator of unix-session:2 successfully authenticated as unix-user:Shukrithi to gain ONE-SHOT authorization for action org.freedesktop.packagekit.package-remove for system-bus-name::1.686 [/usr/bin/gnome-software --gapplication-service] (owned by unix-user:Shukrithi)\n'
878,2020-05-28 12:27:59,shukrithis-ubuntu,PackageKit,' uid 1000 obtained auth for org.freedesktop.packagekit.package-remove\n'
879,2020-05-28 12:30:01,shukrithis-ubuntu,CRON[3510],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
880,2020-05-28 12:30:01,shukrithis-ubuntu,CRON[3510],' pam_unix(cron:session): session closed for user root\n'
881,2020-05-28 12:31:02,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
882,2020-05-28 12:31:02,shukrithis-ubuntu,pkexec[3523],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
883,2020-05-28 12:35:41,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
884,2020-05-28 12:52:58,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
885,2020-05-28 12:57:01,shukrithis-ubuntu,CRON[4317],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
886,2020-05-28 12:57:01,shukrithis-ubuntu,CRON[4317],' pam_unix(cron:session): session closed for user root\n'
887,2020-05-28 13:06:17,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi ; USER=root ; COMMAND=/usr/bin/apt install unzip\n'
888,2020-05-28 13:06:17,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
889,2020-05-28 13:06:18,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
890,2020-05-28 13:17:01,shukrithis-ubuntu,CRON[5298],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
891,2020-05-28 13:17:01,shukrithis-ubuntu,CRON[5298],' pam_unix(cron:session): session closed for user root\n'
892,2020-05-28 13:19:02,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
893,2020-05-28 13:19:02,shukrithis-ubuntu,pkexec[5338],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/update-notifier/package-system-locked]\n'
894,2020-05-28 13:30:01,shukrithis-ubuntu,CRON[5723],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
895,2020-05-28 13:30:01,shukrithis-ubuntu,CRON[5723],' pam_unix(cron:session): session closed for user root\n'
896,2020-05-28 13:47:09,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
897,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
898,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec[6552],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
899,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
900,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec[6557],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
901,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
902,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec[6560],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
903,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
904,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec[6564],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
905,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
906,2020-05-28 13:47:18,shukrithis-ubuntu,pkexec[6568],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
907,2020-05-28 14:17:01,shukrithis-ubuntu,CRON[7029],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
908,2020-05-28 14:17:01,shukrithis-ubuntu,CRON[7029],' pam_unix(cron:session): session closed for user root\n'
909,2020-05-28 14:30:01,shukrithis-ubuntu,CRON[7322],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
910,2020-05-28 14:30:01,shukrithis-ubuntu,CRON[7322],' pam_unix(cron:session): session closed for user root\n'
911,2020-05-28 15:17:01,shukrithis-ubuntu,CRON[8064],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
912,2020-05-28 15:17:01,shukrithis-ubuntu,CRON[8064],' pam_unix(cron:session): session closed for user root\n'
913,2020-05-28 15:18:47,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
914,2020-05-28 15:26:53,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
915,2020-05-28 15:30:01,shukrithis-ubuntu,CRON[8970],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
916,2020-05-28 15:30:01,shukrithis-ubuntu,CRON[8970],' pam_unix(cron:session): session closed for user root\n'
917,2020-05-28 16:07:50,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
918,2020-05-28 16:07:50,shukrithis-ubuntu,pkexec[10918],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 446]\n'
919,2020-05-28 16:17:01,shukrithis-ubuntu,CRON[10992],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
920,2020-05-28 16:17:01,shukrithis-ubuntu,CRON[10992],' pam_unix(cron:session): session closed for user root\n'
921,2020-05-28 16:30:01,shukrithis-ubuntu,CRON[11143],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
922,2020-05-28 16:30:01,shukrithis-ubuntu,CRON[11143],' pam_unix(cron:session): session closed for user root\n'
923,2020-05-28 17:11:00,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
924,2020-05-28 17:11:00,shukrithis-ubuntu,pkexec[11689],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
925,2020-05-28 17:11:00,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
926,2020-05-28 17:11:00,shukrithis-ubuntu,pkexec[11696],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
927,2020-05-28 17:11:00,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
928,2020-05-28 17:11:00,shukrithis-ubuntu,pkexec[11699],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
929,2020-05-28 17:11:01,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
930,2020-05-28 17:11:01,shukrithis-ubuntu,pkexec[11705],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
931,2020-05-28 17:11:01,shukrithis-ubuntu,pkexec,' pam_unix(polkit-1:session): session opened for user root by (uid=1000)\n'
932,2020-05-28 17:11:01,shukrithis-ubuntu,pkexec[11708],' Shukrithi: Executing command [USER=root] [TTY=unknown] [CWD=/home/Shukrithi] [COMMAND=/usr/lib/gnome-settings-daemon/gsd-backlight-helper /sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-eDP-1/intel_backlight 75]\n'
933,2020-05-28 17:17:01,shukrithis-ubuntu,CRON[11751],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
934,2020-05-28 17:17:01,shukrithis-ubuntu,CRON[11751],' pam_unix(cron:session): session closed for user root\n'
935,2020-05-28 17:30:01,shukrithis-ubuntu,CRON[11933],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
936,2020-05-28 17:30:01,shukrithis-ubuntu,CRON[11933],' pam_unix(cron:session): session closed for user root\n'
937,2020-05-28 18:17:01,shukrithis-ubuntu,CRON[13025],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
938,2020-05-28 18:17:01,shukrithis-ubuntu,CRON[13025],' pam_unix(cron:session): session closed for user root\n'
939,2020-05-28 18:30:01,shukrithis-ubuntu,CRON[13231],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
940,2020-05-28 18:30:01,shukrithis-ubuntu,CRON[13231],' pam_unix(cron:session): session closed for user root\n'
941,2020-05-28 18:55:38,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
942,2020-05-28 19:14:13,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
943,2020-05-28 19:17:01,shukrithis-ubuntu,CRON[14100],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
944,2020-05-28 19:17:01,shukrithis-ubuntu,CRON[14100],' pam_unix(cron:session): session closed for user root\n'
945,2020-05-28 19:30:01,shukrithis-ubuntu,CRON[14834],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
946,2020-05-28 19:30:01,shukrithis-ubuntu,CRON[14834],' pam_unix(cron:session): session closed for user root\n'
947,2020-05-28 20:17:01,shukrithis-ubuntu,CRON[16129],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
948,2020-05-28 20:17:01,shukrithis-ubuntu,CRON[16129],' pam_unix(cron:session): session closed for user root\n'
949,2020-05-28 20:30:01,shukrithis-ubuntu,CRON[16611],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
950,2020-05-28 20:30:01,shukrithis-ubuntu,CRON[16611],' pam_unix(cron:session): session closed for user root\n'
951,2020-05-28 20:34:23,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
952,2020-05-28 20:56:42,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
953,2020-05-28 21:03:36,shukrithis-ubuntu,systemd-logind[966],' Lid closed.\n'
954,2020-05-28 21:03:36,shukrithis-ubuntu,systemd-logind[966],' Suspending...\n'
955,2020-05-28 21:22:34,shukrithis-ubuntu,systemd-logind[966],' Lid opened.\n'
956,2020-05-28 21:22:35,shukrithis-ubuntu,systemd-logind[966],""" Operation 'sleep' finished.\n"""
957,2020-05-28 21:22:44,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
958,2020-05-28 21:25:32,shukrithis-ubuntu,sudo,' Shukrithi : TTY=pts/0 ; PWD=/home/Shukrithi/Downloads/Compressed ; USER=root ; COMMAND=/usr/bin/vi /etc/resolv.conf\n'
959,2020-05-28 21:25:32,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session opened for user root by (uid=0)\n'
960,2020-05-28 21:26:09,shukrithis-ubuntu,sudo,' pam_unix(sudo:session): session closed for user root\n'
961,2020-05-28 21:30:01,shukrithis-ubuntu,CRON[17656],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
962,2020-05-28 21:30:01,shukrithis-ubuntu,CRON[17656],' pam_unix(cron:session): session closed for user root\n'
963,2020-05-28 22:17:01,shukrithis-ubuntu,CRON[18584],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
964,2020-05-28 22:17:01,shukrithis-ubuntu,CRON[18584],' pam_unix(cron:session): session closed for user root\n'
965,2020-05-28 22:30:01,shukrithis-ubuntu,CRON[18759],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
966,2020-05-28 22:30:01,shukrithis-ubuntu,CRON[18759],' pam_unix(cron:session): session closed for user root\n'
967,2020-05-28 22:40:25,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
968,2020-05-28 23:12:22,shukrithis-ubuntu,gdm-password],' gkr-pam: unlocked login keyring\n'
969,2020-05-28 23:17:01,shukrithis-ubuntu,CRON[19829],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
970,2020-05-28 23:17:01,shukrithis-ubuntu,CRON[19829],' pam_unix(cron:session): session closed for user root\n'
971,2020-05-28 23:30:01,shukrithis-ubuntu,CRON[20131],' pam_unix(cron:session): session opened for user root by (uid=0)\n'
